i,raw_vocab,category,decoded,metrics,main_metric,metric_names,main_metric_name,verification,max_prob,magic,reencoded_ids,reencoded,model
1,</s>,OK_SPECIAL,</s>,"[97.830365, 106.041251, 137.680227]",97.830365,,,"[1.0000000000000122, 0.9985454545454666, 0.9985454545454666]",1.0000000000000122,strong_verified,,,sentence-t5-base
2226,▁tip,OK, tip,"[56.475278, 59.811531, 63.237172]",56.475278,,,"[0.9418181818181923, 0.9392727272727377, 0.918181818181828]",0.9418181818181923,strong_verified,,,sentence-t5-base
6397,▁br,OK, br,"[61.626297, 65.118991, 69.23426]",61.626297,,,"[0.9352727272727376, 0.932727272727283, 0.912363636363646]",0.9352727272727376,strong_verified,,,sentence-t5-base
6435,▁Gas,OK, Gas,"[60.824681, 64.376434, 67.899006]",60.824681,,,"[0.9527272727272835, 0.9501818181818289, 0.9505454545454654]",0.9527272727272835,strong_verified,,,sentence-t5-base
8753,▁blanc,OK, blanc,"[56.31283, 59.548217, 56.579859]",56.31283,,,"[0.9374545454545559, 0.9349090909091012, 0.9309090909091011]",0.9374545454545559,strong_verified,,,sentence-t5-base
9329,▁organism,OK, organism,"[61.780396, 65.453386, 57.20693]",61.780396,,,"[0.9389090909091014, 0.9363636363636467, 0.912363636363646]",0.9389090909091014,strong_verified,,,sentence-t5-base
9563,▁brake,OK, brake,"[62.245714, 65.817565, 65.316411]",62.245714,,,"[0.9367272727272831, 0.9352727272727376, 0.9312727272727375]",0.9367272727272831,strong_verified,,,sentence-t5-base
10802,▁joke,OK, joke,"[56.226857, 59.493331, 75.663948]",56.226857,,,"[0.9392727272727377, 0.9367272727272831, 0.9407272727272832]",0.9407272727272832,strong_verified,,,sentence-t5-base
11118,▁Gate,OK, Gate,"[61.58002, 65.124428, 57.260413]",61.58002,,,"[0.9403636363636468, 0.9378181818181922, 0.9112727272727369]",0.9403636363636468,strong_verified,,,sentence-t5-base
12620,durant,OK,durant,"[57.086276, 60.422828, 50.39033]",57.086276,,,"[0.9400000000000105, 0.9374545454545559, 0.9047272727272822]",0.9400000000000105,strong_verified,,,sentence-t5-base
14571,▁Tablet,OK, Tablet,"[56.091286, 59.372737, 69.852143]",56.091286,,,"[0.9487272727272834, 0.9472727272727379, 0.9505454545454654]",0.9505454545454654,strong_verified,,,sentence-t5-base
18351,▁grains,OK, grains,"[67.798522, 71.73251, 76.602426]",67.798522,,,"[0.9352727272727376, 0.932727272727283, 0.9378181818181922]",0.9378181818181922,strong_verified,,,sentence-t5-base
18441,▁sportive,OK, sportive,"[66.587485, 70.487996, 88.955681]",66.587485,,,"[0.9447272727272833, 0.9421818181818287, 0.939636363636374]",0.9447272727272833,strong_verified,,,sentence-t5-base
21632,▁Portable,OK, Portable,"[60.805911, 64.311902, 56.55084]",60.805911,,,"[0.9530909090909199, 0.9516363636363744, 0.9421818181818287]",0.9530909090909199,strong_verified,,,sentence-t5-base
21708,▁Patio,OK, Patio,"[57.740821, 61.10653, 59.409945]",57.740821,,,"[0.9392727272727377, 0.9367272727272831, 0.912363636363646]",0.9392727272727377,strong_verified,,,sentence-t5-base
22678,▁pastel,OK, pastel,"[56.521645, 59.859106, 55.437989]",56.521645,,,"[0.9581818181818291, 0.9556363636363745, 0.9381818181818286]",0.9581818181818291,strong_verified,,,sentence-t5-base
23289,▁meme,OK, meme,"[56.481082, 59.716113, 56.098758]",56.481082,,,"[0.9436363636363742, 0.9410909090909196, 0.941454545454556]",0.9436363636363742,strong_verified,,,sentence-t5-base
24882,▁photographed,OK, photographed,"[66.964149, 70.960308, 66.692838]",66.964149,,,"[0.9378181818181922, 0.9363636363636467, 0.9367272727272831]",0.9378181818181922,strong_verified,,,sentence-t5-base
25462,▁Hose,OK, Hose,"[61.429953, 65.03421, 74.517381]",61.429953,,,"[0.9356363636363739, 0.9341818181818284, 0.9410909090909196]",0.9410909090909196,strong_verified,,,sentence-t5-base
30332,lucrarea,OK,lucrarea,"[96.108706, 103.649477, 132.546246]",96.108706,,,"[1.0000000000000122, 0.9974545454545576, 0.9974545454545576]",1.0000000000000122,strong_verified,,,sentence-t5-base
32081,<extra_id_18>,OK_SPECIAL, <extra_id_18>,"[65.733708, 70.367649, 77.139732]",65.733708,,,"[0.9923636363636483, 0.9898181818181937, 0.9898181818181937]",0.9923636363636483,strong_verified,,,sentence-t5-base
1,</s>,OK_SPECIAL,</s>,"[98.15176, 105.735048, 137.060538]",98.15176,,,"[1.0000000000000122, 0.9985454545454666, 0.9985454545454666]",1.0000000000000122,strong_verified,,,sentence-t5-large
1216,▁cum,OK, cum,"[50.536031, 53.595734, 63.622616]",50.536031,,,"[0.9178181818181916, 0.9163636363636462, 0.9000000000000093]",0.9178181818181916,strong_verified,,,sentence-t5-large
1253,▁chance,OK, chance,"[49.79933, 52.808794, 44.231206]",49.79933,,,"[0.903636363636373, 0.9021818181818275, 0.8840000000000089]",0.903636363636373,strong_verified,,,sentence-t5-large
2178,▁sharing,OK, sharing,"[50.703552, 53.693445, 55.131187]",50.703552,,,"[0.9003636363636457, 0.8989090909091002, 0.879272727272736]",0.9003636363636457,strong_verified,,,sentence-t5-large
4841,▁».,OK, ».,"[93.045016, 100.074332, 129.465491]",93.045016,,,"[1.0000000000000122, 0.9985454545454666, 0.9985454545454666]",1.0000000000000122,strong_verified,,,sentence-t5-large
5257,▁Comment,OK, Comment,"[60.952649, 64.618199, 44.46461]",60.952649,,,"[0.9189090909091008, 0.9174545454545553, 0.9047272727272822]",0.9189090909091008,strong_verified,,,sentence-t5-large
5469,▁Cum,OK, Cum,"[49.52509, 52.556185, 41.542891]",49.52509,,,"[0.9134545454545552, 0.9120000000000097, 0.9029090909091003]",0.9134545454545552,strong_verified,,,sentence-t5-large
7294,▁trigger,OK, trigger,"[51.144257, 54.153801, 56.396625]",51.144257,,,"[0.9316363636363738, 0.9301818181818283, 0.9032727272727367]",0.9316363636363738,strong_verified,,,sentence-t5-large
9083,▁Brook,OK, Brook,"[50.767485, 53.810477, 48.938986]",50.767485,,,"[0.9040000000000095, 0.903636363636373, 0.9050909090909186]",0.9050909090909186,strong_verified,,,sentence-t5-large
10763,▁cod,OK, cod,"[49.854987, 52.827859, 23.3957]",49.854987,,,"[0.8996363636363729, 0.8981818181818274, 0.8963636363636456]",0.8996363636363729,strong_verified,,,sentence-t5-large
11934,▁cald,OK, cald,"[49.121045, 52.113457, 49.287615]",49.121045,,,"[0.8989090909091002, 0.8974545454545547, 0.8727272727272812]",0.8989090909091002,strong_verified,,,sentence-t5-large
15386,▁pixels,OK, pixels,"[51.022418, 54.063776, 48.159799]",51.022418,,,"[0.9094545454545551, 0.9094545454545551, 0.8981818181818274]",0.9094545454545551,strong_verified,,,sentence-t5-large
16621,▁candid,OK, candid,"[49.717083, 52.680954, 49.091492]",49.717083,,,"[0.9080000000000096, 0.9065454545454641, 0.8883636363636453]",0.9080000000000096,strong_verified,,,sentence-t5-large
17956,▁groove,OK, groove,"[50.996567, 54.05706, 43.769009]",50.996567,,,"[0.905454545454555, 0.9040000000000095, 0.882181818181827]",0.905454545454555,strong_verified,,,sentence-t5-large
18738,▁hue,OK, hue,"[50.176606, 53.086746, 44.022036]",50.176606,,,"[0.9003636363636457, 0.8989090909091002, 0.8901818181818272]",0.9003636363636457,strong_verified,,,sentence-t5-large
20002,▁Medal,OK, Medal,"[55.493176, 58.823952, 57.17284]",55.493176,,,"[0.9210909090909191, 0.9196363636363735, 0.9210909090909191]",0.9210909090909191,strong_verified,,,sentence-t5-large
21181,prayed,OK,prayed,"[49.989637, 52.950692, 57.286982]",49.989637,,,"[0.9265454545454647, 0.9261818181818282, 0.9040000000000095]",0.9265454545454647,strong_verified,,,sentence-t5-large
21967,▁Cardinal,OK, Cardinal,"[50.931926, 53.920598, 63.936249]",50.931926,,,"[0.9047272727272822, 0.9032727272727367, 0.8774545454545541]",0.9047272727272822,strong_verified,,,sentence-t5-large
24475,▁poat,OK, poat,"[49.259927, 52.18609, 60.048545]",49.259927,,,"[0.9232727272727372, 0.9218181818181918, 0.9080000000000096]",0.9232727272727372,strong_verified,,,sentence-t5-large
24790,stroke,OK,stroke,"[49.615346, 52.524681, 62.041184]",49.615346,,,"[0.9174545454545553, 0.9160000000000098, 0.905454545454555]",0.9174545454545553,strong_verified,,,sentence-t5-large
24865,brushed,OK,brushed,"[49.098212, 52.000881, 48.43917]",49.098212,,,"[0.9101818181818278, 0.9087272727272823, 0.9050909090909186]",0.9101818181818278,strong_verified,,,sentence-t5-large
25308,▁melting,OK, melting,"[55.741212, 59.053583, 23.903238]",55.741212,,,"[0.9018181818181912, 0.9003636363636457, 0.8970909090909184]",0.9018181818181912,strong_verified,,,sentence-t5-large
25562,▁pahar,OK, pahar,"[50.793164, 53.776219, 48.90243]",50.793164,,,"[0.9000000000000093, 0.8985454545454639, 0.8829090909090997]",0.9000000000000093,strong_verified,,,sentence-t5-large
26504,▁buckle,OK, buckle,"[54.392762, 57.642979, 41.639653]",54.392762,,,"[0.9018181818181912, 0.9003636363636457, 0.8934545454545546]",0.9018181818181912,strong_verified,,,sentence-t5-large
27219,cliquez,OK,cliquez,"[55.838689, 59.122852, 56.243737]",55.838689,,,"[0.9214545454545554, 0.9200000000000099, 0.912363636363646]",0.9214545454545554,strong_verified,,,sentence-t5-large
28358,▁tactile,OK, tactile,"[50.552105, 53.545595, 42.260868]",50.552105,,,"[0.905454545454555, 0.9040000000000095, 0.8985454545454639]",0.905454545454555,strong_verified,,,sentence-t5-large
29361,▁tripod,OK, tripod,"[49.828541, 52.749845, 43.100809]",49.828541,,,"[0.9109090909091005, 0.9094545454545551, 0.9120000000000097]",0.9120000000000097,strong_verified,,,sentence-t5-large
30548,▁Ribbon,OK, Ribbon,"[60.639942, 64.289928, 63.519016]",60.639942,,,"[0.9043636363636458, 0.9029090909091003, 0.8909090909091]",0.9043636363636458,strong_verified,,,sentence-t5-large
31128,▁bumbac,OK, bumbac,"[50.434322, 53.438868, 49.408073]",50.434322,,,"[0.915272727272737, 0.915272727272737, 0.9083636363636459]",0.915272727272737,strong_verified,,,sentence-t5-large
32072,<extra_id_27>,OK_SPECIAL, <extra_id_27>,"[71.557289, 76.921088, 107.992285]",71.557289,,,"[1.0000000000000122, 0.9985454545454666, 0.9985454545454666]",1.0000000000000122,strong_verified,,,sentence-t5-large
101,[CLS],OK,[CLS],"[56.735467, 56.684916, 69.911858]",56.735467,,,"[0.8760000000000087, 0.8760000000000087, 0.9730909090909204]",0.9730909090909204,strong_verified,,,all-MiniLM-L6-v2
1063,{,OK,{,"[51.529104, 51.451247, 29.770513]",51.529104,,,"[0.8381818181818258, 0.8381818181818258, 0.8178181818181888]",0.8381818181818258,weak_verified,,,all-MiniLM-L6-v2
1549,₂,OK,₂,"[55.938653, 56.040392, 48.928558]",55.938653,,,"[0.8400000000000076, 0.8400000000000076, 0.8021818181818248]",0.8400000000000076,weak_verified,,,all-MiniLM-L6-v2
1648,う,OK,う,"[50.319697, 50.612434, 13.831246]",50.319697,,,"[0.8370909090909167, 0.8370909090909167, 0.7858181818181879]",0.8370909090909167,weak_verified,,,all-MiniLM-L6-v2
1987,（,OK,（,"[63.044437, 62.964865, 20.770592]",63.044437,,,"[0.8458181818181896, 0.8458181818181896, 0.792727272727279]",0.8458181818181896,weak_verified,,,all-MiniLM-L6-v2
1994,？,OK,？,"[51.89652, 51.910804, 21.616515]",51.89652,,,"[0.8687272727272811, 0.8687272727272811, 0.8189090909090979]",0.8687272727272811,weak_verified,,,all-MiniLM-L6-v2
3832,intended,OK,intended,"[49.409057, 50.037924, 28.487681]",49.409057,,,"[0.8327272727272801, 0.8327272727272801, 0.7829090909090969]",0.8327272727272801,weak_verified,,,all-MiniLM-L6-v2
9414,intelligent,OK,intelligent,"[50.278209, 50.624441, 22.514664]",50.278209,,,"[0.8414545454545531, 0.8414545454545531, 0.7850909090909152]",0.8414545454545531,weak_verified,,,all-MiniLM-L6-v2
12285,functioning,OK,functioning,"[57.049455, 57.457632, 35.619404]",57.049455,,,"[0.8643636363636447, 0.8654545454545538, 0.8120000000000068]",0.8654545454545538,weak_verified,,,all-MiniLM-L6-v2
13225,satisfy,OK,satisfy,"[62.52776, 62.863684, 56.200528]",62.52776,,,"[0.8469090909090987, 0.8469090909090987, 0.7709090909090965]",0.8469090909090987,weak_verified,,,all-MiniLM-L6-v2
13237,cultivated,OK,cultivated,"[50.501178, 50.661205, 21.905871]",50.501178,,,"[0.8407272727272803, 0.8421818181818259, 0.786909090909097]",0.8421818181818259,weak_verified,,,all-MiniLM-L6-v2
13474,defendant,OK,defendant,"[51.976649, 52.14947, 35.422502]",51.976649,,,"[0.8341818181818257, 0.8341818181818257, 0.8010909090909156]",0.8341818181818257,weak_verified,,,all-MiniLM-L6-v2
15090,julio,OK,julio,"[61.145077, 61.404691, 64.216613]",61.145077,,,"[0.840363636363644, 0.840363636363644, 0.7818181818181877]",0.840363636363644,weak_verified,,,all-MiniLM-L6-v2
16432,textbook,OK,textbook,"[63.014591, 62.75782, 50.053997]",63.014591,,,"[0.8400000000000076, 0.8400000000000076, 0.7767272727272786]",0.8400000000000076,weak_verified,,,all-MiniLM-L6-v2
20903,functioned,OK,functioned,"[51.12368, 51.26245, 23.387458]",51.12368,,,"[0.8556363636363717, 0.8556363636363717, 0.813090909090916]",0.8556363636363717,weak_verified,,,all-MiniLM-L6-v2
22793,trajectory,OK,trajectory,"[61.745815, 61.976634, 21.353484]",61.745815,,,"[0.8356363636363712, 0.8356363636363712, 0.7938181818181881]",0.8356363636363712,weak_verified,,,all-MiniLM-L6-v2
24833,h₂o,OK,h₂o,"[62.760723, 63.06795, 35.108952]",62.760723,,,"[0.8323636363636437, 0.8323636363636437, 0.8007272727272793]",0.8323636363636437,weak_verified,,,all-MiniLM-L6-v2
26090,whereupon,OK,whereupon,"[49.445932, 49.724353, 41.552317]",49.445932,,,"[0.8367272727272802, 0.8367272727272802, 0.7716363636363693]",0.8367272727272802,weak_verified,,,all-MiniLM-L6-v2
26728,gambia,OK,gambia,"[52.02011, 52.087694, 63.514058]",52.02011,,,"[0.8476363636363715, 0.8476363636363715, 0.7894545454545516]",0.8476363636363715,weak_verified,,,all-MiniLM-L6-v2
28575,imaginative,OK,imaginative,"[51.077717, 51.424411, 37.591939]",51.077717,,,"[0.8320000000000074, 0.8320000000000074, 0.7687272727272784]",0.8320000000000074,weak_verified,,,all-MiniLM-L6-v2
28626,oskar,OK,oskar,"[49.50586, 49.455649, 41.161922]",49.50586,,,"[0.8312727272727346, 0.8312727272727346, 0.7789090909090968]",0.8312727272727346,weak_verified,,,all-MiniLM-L6-v2
1636,。,OK,。,"[41.328728, 42.867518, 37.119268]",41.328728,,,"[0.9014545454545548, 0.9014545454545548, 0.8916363636363728]",0.9014545454545548,strong_verified,,,bge-base-en-v1.5
1994,？,OK,？,"[42.528046, 43.80304, 52.288316]",42.528046,,,"[0.8974545454545547, 0.8974545454545547, 0.8825454545454634]",0.8974545454545547,strong_verified,,,bge-base-en-v1.5
2383,having,OK,having,"[35.345938, 36.631685, 22.144221]",35.345938,,,"[0.8949090909091001, 0.8949090909091001, 0.8669090909090993]",0.8949090909091001,strong_verified,,,bge-base-en-v1.5
3125,goal,OK,goal,"[35.57061, 37.025499, 30.01726]",35.57061,,,"[0.8985454545454639, 0.8985454545454639, 0.8785454545454633]",0.8985454545454639,strong_verified,,,bge-base-en-v1.5
5561,threatened,OK,threatened,"[35.21579, 36.291875, 21.369668]",35.21579,,,"[0.8949090909091001, 0.8949090909091001, 0.8752727272727359]",0.8949090909091001,strong_verified,,,bge-base-en-v1.5
7127,indicates,OK,indicates,"[35.915141, 37.295348, 27.886386]",35.915141,,,"[0.8927272727272818, 0.8927272727272818, 0.8694545454545539]",0.8927272727272818,strong_verified,,,bge-base-en-v1.5
7479,www,OK,www,"[35.367943, 36.69509, 43.368281]",35.367943,,,"[0.9076363636363731, 0.9076363636363731, 0.893818181818191]",0.9076363636363731,strong_verified,,,bge-base-en-v1.5
7936,permitted,OK,permitted,"[33.750302, 34.655266, 27.517998]",33.750302,,,"[0.9010909090909185, 0.902545454545464, 0.8843636363636452]",0.902545454545464,strong_verified,,,bge-base-en-v1.5
8567,encountered,OK,encountered,"[36.536528, 37.801486, 52.560763]",36.536528,,,"[0.9003636363636457, 0.9003636363636457, 0.8898181818181908]",0.9003636363636457,strong_verified,,,bge-base-en-v1.5
8979,proceeded,OK,proceeded,"[39.616006, 41.101306, 29.268022]",39.616006,,,"[0.8934545454545546, 0.8934545454545546, 0.8818181818181906]",0.8934545454545546,strong_verified,,,bge-base-en-v1.5
9632,neighbouring,OK,neighbouring,"[46.462369, 48.069168, 24.248093]",46.462369,,,"[0.8941818181818273, 0.8941818181818273, 0.8883636363636453]",0.8941818181818273,strong_verified,,,bge-base-en-v1.5
9741,witnessed,OK,witnessed,"[42.080359, 43.380848, 23.902597]",42.080359,,,"[0.9105454545454642, 0.9105454545454642, 0.9087272727272823]",0.9105454545454642,strong_verified,,,bge-base-en-v1.5
10847,investigated,OK,investigated,"[34.787652, 35.997643, 30.544564]",34.787652,,,"[0.8963636363636456, 0.8963636363636456, 0.8723636363636449]",0.8963636363636456,strong_verified,,,bge-base-en-v1.5
11156,detected,OK,detected,"[36.14635, 37.223805, 38.184607]",36.14635,,,"[0.9010909090909185, 0.9021818181818275, 0.8974545454545547]",0.9021818181818275,strong_verified,,,bge-base-en-v1.5
15080,granting,OK,granting,"[41.764944, 43.227377, 39.385775]",41.764944,,,"[0.9065454545454641, 0.9065454545454641, 0.8901818181818272]",0.9065454545454641,strong_verified,,,bge-base-en-v1.5
18276,transporting,OK,transporting,"[36.21457, 37.506818, 29.053169]",36.21457,,,"[0.8985454545454639, 0.8996363636363729, 0.8843636363636452]",0.8996363636363729,strong_verified,,,bge-base-en-v1.5
18299,bordering,OK,bordering,"[36.108486, 37.274716, 50.031524]",36.108486,,,"[0.9040000000000095, 0.9040000000000095, 0.8807272727272815]",0.9040000000000095,strong_verified,,,bge-base-en-v1.5
19120,positioning,OK,positioning,"[34.960273, 36.1472, 30.463869]",34.960273,,,"[0.8963636363636456, 0.8963636363636456, 0.8749090909090995]",0.8963636363636456,strong_verified,,,bge-base-en-v1.5
24740,witnessing,OK,witnessing,"[36.685757, 37.90557, 46.70522]",36.685757,,,"[0.8952727272727364, 0.8952727272727364, 0.8963636363636456]",0.8963636363636456,strong_verified,,,bge-base-en-v1.5
27673,progressing,OK,progressing,"[36.795197, 37.926154, 37.52302]",36.795197,,,"[0.9032727272727367, 0.9032727272727367, 0.8996363636363729]",0.9032727272727367,strong_verified,,,bge-base-en-v1.5
0,[PAD],OK_SPECIAL,[PAD],"[59.765961, 62.036275, 60.95061]",59.765961,"['cosine_distance_score', 'euclidean_distance_score', 'manhattan_distance_score']",cosine_distance_score,"[0.929818181818192, 0.929818181818192, 0.9003636363636457]",0.929818181818192,strong_verified,,,bge-small-en-v1.5
102,[SEP],OK_SPECIAL,[SEP],"[59.438647, 61.748573, 67.719976]",59.438647,,,"[0.9567272727272836, 0.9567272727272836, 0.9345454545454649]",0.9567272727272836,strong_verified,,,bge-small-en-v1.5
1031,[,OK,[,"[71.86754, 74.404335, 77.427911]",71.86754,,,"[0.9505454545454654, 0.9505454545454654, 0.9334545454545558]",0.9505454545454654,strong_verified,,,bge-small-en-v1.5
1098,ð,OK,ð,"[70.167672, 73.196092, 62.57333]",70.167672,,,"[0.941454545454556, 0.941454545454556, 0.926909090909101]",0.941454545454556,strong_verified,,,bge-small-en-v1.5
2285,december,OK,december,"[64.723216, 67.051814, 63.388429]",64.723216,,,"[0.9283636363636465, 0.9283636363636465, 0.9080000000000096]",0.9283636363636465,strong_verified,,,bge-small-en-v1.5
2716,brought,OK,brought,"[70.970321, 73.756468, 81.470359]",70.970321,,,"[0.9334545454545558, 0.9334545454545558, 0.8923636363636455]",0.9334545454545558,strong_verified,,,bge-small-en-v1.5
6086,exposed,OK,exposed,"[63.280393, 65.912463, 59.971067]",63.280393,,,"[0.9301818181818283, 0.9301818181818283, 0.9065454545454641]",0.9301818181818283,strong_verified,,,bge-small-en-v1.5
9063,absorbed,OK,absorbed,"[59.12684, 61.40221, 67.461567]",59.12684,,,"[0.92400000000001, 0.92400000000001, 0.9225454545454645]",0.92400000000001,strong_verified,,,bge-small-en-v1.5
9240,assembled,OK,assembled,"[59.834941, 62.034636, 74.284325]",59.834941,,,"[0.926909090909101, 0.926909090909101, 0.905454545454555]",0.926909090909101,strong_verified,,,bge-small-en-v1.5
9876,horizontal,OK,horizontal,"[58.642571, 61.015424, 47.634836]",58.642571,,,"[0.941454545454556, 0.941454545454556, 0.9138181818181915]",0.941454545454556,strong_verified,,,bge-small-en-v1.5
14140,deposited,OK,deposited,"[65.266653, 67.679972, 41.021479]",65.266653,,,"[0.9432727272727378, 0.9432727272727378, 0.9345454545454649]",0.9432727272727378,strong_verified,,,bge-small-en-v1.5
14241,m³,OK,m³,"[59.936061, 62.150532, 68.089504]",59.936061,,,"[0.9301818181818283, 0.9301818181818283, 0.932727272727283]",0.932727272727283,strong_verified,,,bge-small-en-v1.5
14463,climax,OK,climax,"[64.66798, 67.108503, 61.203534]",64.66798,,,"[0.9290909090909193, 0.9290909090909193, 0.9192727272727371]",0.9290909090909193,strong_verified,,,bge-small-en-v1.5
16171,encourages,OK,encourages,"[59.06692, 61.309075, 50.273094]",59.06692,,,"[0.9312727272727375, 0.9312727272727375, 0.9247272727272827]",0.9312727272727375,strong_verified,,,bge-small-en-v1.5
21795,hinted,OK,hinted,"[59.332822, 61.45821, 62.444099]",59.332822,,,"[0.9312727272727375, 0.9312727272727375, 0.9043636363636458]",0.9312727272727375,strong_verified,,,bge-small-en-v1.5
24009,fastened,OK,fastened,"[59.72418, 62.037821, 66.928468]",59.72418,,,"[0.9250909090909192, 0.9250909090909192, 0.8996363636363729]",0.9250909090909192,strong_verified,,,bge-small-en-v1.5
24442,influenza,OK,influenza,"[60.477423, 62.746211, 69.374041]",60.477423,,,"[0.9250909090909192, 0.9261818181818282, 0.915272727272737]",0.9261818181818282,strong_verified,,,bge-small-en-v1.5
24972,membranes,OK,membranes,"[60.867289, 62.610506, 43.007871]",60.867289,,,"[0.9345454545454649, 0.9345454545454649, 0.9247272727272827]",0.9345454545454649,strong_verified,,,bge-small-en-v1.5
1201,т,OK,т,"[24.659036, 25.44471, 30.849229]",24.659036,,,"[0.792727272727279, 0.792727272727279, 0.7447272727272777]",0.792727272727279,weak_verified,,,all-mpnet-base-v2
1204,х,OK,х,"[23.151245, 23.837514, 13.862511]",23.151245,,,"[0.8265454545454618, 0.8265454545454618, 0.7756363636363695]",0.8265454545454618,weak_verified,,,all-mpnet-base-v2
1587,←,OK,←,"[24.650563, 25.409712, 22.782233]",24.650563,,,"[0.8069090909090976, 0.8069090909090976, 0.7756363636363695]",0.8069090909090976,weak_verified,,,all-mpnet-base-v2
1595,⇒,OK,⇒,"[23.261194, 24.059748, 20.974387]",23.261194,,,"[0.8134545454545523, 0.8134545454545523, 0.7767272727272786]",0.8134545454545523,weak_verified,,,all-mpnet-base-v2
1645,「,OK,「,"[24.852603, 25.543346, 23.745999]",24.852603,,,"[0.8134545454545523, 0.8134545454545523, 0.7843636363636424]",0.8134545454545523,weak_verified,,,all-mpnet-base-v2
1665,た,OK,た,"[29.415707, 30.296703, 29.2571]",29.415707,,,"[0.8018181818181883, 0.8032727272727338, 0.7720000000000057]",0.8032727272727338,weak_verified,,,all-mpnet-base-v2
1671,な,OK,な,"[28.378042, 29.295847, 36.407731]",28.378042,,,"[0.8087272727272794, 0.810181818181825, 0.7872727272727333]",0.810181818181825,weak_verified,,,all-mpnet-base-v2
1904,治,OK,治,"[23.641385, 24.095332, 31.082485]",23.641385,,,"[0.7883636363636425, 0.7883636363636425, 0.8425454545454623]",0.8425454545454623,weak_verified,,,all-mpnet-base-v2
2285,november,OK,november,"[23.536454, 24.379384, 13.305182]",23.536454,,,"[0.7876363636363698, 0.7876363636363698, 0.7443636363636412]",0.7876363636363698,weak_verified,,,all-mpnet-base-v2
3836,intended,OK,intended,"[32.410423, 33.332278, 25.453516]",32.410423,,,"[0.8061818181818249, 0.8061818181818249, 0.8080000000000067]",0.8080000000000067,weak_verified,,,all-mpnet-base-v2
4006,00,OK,00,"[35.495507, 36.659697, 22.00609]",35.495507,,,"[0.7934545454545517, 0.7934545454545517, 0.7643636363636418]",0.7934545454545517,weak_verified,,,all-mpnet-base-v2
6630,shouted,OK,shouted,"[27.217431, 28.10827, 33.344768]",27.217431,,,"[0.789818181818188, 0.789818181818188, 0.7610909090909145]",0.789818181818188,weak_verified,,,all-mpnet-base-v2
7076,democracy,OK,democracy,"[23.255882, 24.059177, 21.203272]",23.255882,,,"[0.7909090909090971, 0.7909090909090971, 0.745090909090914]",0.7909090909090971,weak_verified,,,all-mpnet-base-v2
9102,tobacco,OK,tobacco,"[23.247691, 23.9514, 14.596185]",23.247691,,,"[0.7872727272727333, 0.7872727272727333, 0.7690909090909147]",0.7872727272727333,weak_verified,,,all-mpnet-base-v2
11328,abortion,OK,abortion,"[24.595784, 25.170976, 17.441807]",24.595784,,,"[0.7989090909090973, 0.7989090909090973, 0.7836363636363697]",0.7989090909090973,weak_verified,,,all-mpnet-base-v2
12988,cooked,OK,cooked,"[30.151417, 30.834401, 21.77573]",30.151417,,,"[0.7872727272727333, 0.7872727272727333, 0.7447272727272777]",0.7872727272727333,weak_verified,,,all-mpnet-base-v2
16537,intending,OK,intending,"[23.050986, 23.685627, 31.258563]",23.050986,,,"[0.7883636363636425, 0.7883636363636425, 0.7800000000000059]",0.7883636363636425,weak_verified,,,all-mpnet-base-v2
17069,uzbekistan,OK,uzbekistan,"[23.603936, 24.134919, 22.511731]",23.603936,,,"[0.7934545454545517, 0.7934545454545517, 0.7832727272727332]",0.7934545454545517,weak_verified,,,all-mpnet-base-v2
18419,truce,OK,truce,"[29.062007, 29.652803, 43.147549]",29.062007,,,"[0.7894545454545516, 0.7909090909090971, 0.7880000000000061]",0.7909090909090971,weak_verified,,,all-mpnet-base-v2
18663,qaeda,OK,qaeda,"[23.316391, 24.018556, 19.914563]",23.316391,,,"[0.8218181818181889, 0.8218181818181889, 0.7941818181818245]",0.8218181818181889,weak_verified,,,all-mpnet-base-v2
20084,ambiguous,OK,ambiguous,"[30.792081, 31.551324, 22.717562]",30.792081,,,"[0.7909090909090971, 0.7909090909090971, 0.7861818181818243]",0.7909090909090971,weak_verified,,,all-mpnet-base-v2
20899,betray,OK,betray,"[22.899765, 23.63293, 20.317097]",22.899765,,,"[0.789818181818188, 0.789818181818188, 0.813090909090916]",0.813090909090916,weak_verified,,,all-mpnet-base-v2
22337,alerted,OK,alerted,"[23.887768, 24.421909, 20.907651]",23.887768,,,"[0.8021818181818248, 0.8021818181818248, 0.7774545454545513]",0.8021818181818248,weak_verified,,,all-mpnet-base-v2
27252,adversary,OK,adversary,"[34.601611, 35.31122, 30.384814]",34.601611,,,"[0.79563636363637, 0.79563636363637, 0.8003636363636428]",0.8003636363636428,weak_verified,,,all-mpnet-base-v2
1,</s>,OK_SPECIAL,</s>,"[95.674101, 101.889673, 142.754127]",95.674101,,,"[0.9956363636363756, 0.9927272727272847, 0.9941818181818302]",0.9956363636363756,strong_verified,,,sentence-t5-xl
1383,▁images,OK, images,"[35.223659, 37.222305, 34.599181]",35.223659,,,"[0.9345454545454649, 0.932727272727283, 0.9105454545454642]",0.9345454545454649,strong_verified,,,sentence-t5-xl
1391,▁source,OK, source,"[30.125643, 31.84519, 30.979459]",30.125643,,,"[0.9247272727272827, 0.9218181818181918, 0.9120000000000097]",0.9247272727272827,strong_verified,,,sentence-t5-xl
